collection_id,bin_id,truck_id,collection_timestamp,fill_level_at_collection_pct,waste_collected_kg,collection_status,emergency_collection,route_date,route_id
C0000928,B0018,T04,2026-05-28 19:00:00,103.38427855489127,705.9154398117164,Completed,1,2026-05-28,RTE000328
C0000929,B0018,T04,2026-05-29 09:00:00,13.066834588395462,31.70418617371549,Completed,0,2026-05-29,RTE000329
C0000930,B0018,T04,2026-06-04 15:00:00,103.36909985107621,723.9575410902913,Completed,1,2026-06-04,RTE000332
C0000931,B0018,T09,2026-06-05 09:00:00,13.810166529693241,31.019195576018994,Completed,0,2026-06-05,RTE000781
C0000932,B0018,T09,2026-06-11 16:00:00,104.34319921440765,712.0300145509925,Completed,1,2026-06-11,RTE000784
C0000933,B0018,T04,2026-06-12 09:00:00,15.334770487354216,88.38847708630841,Completed,0,2026-06-12,RTE000336
C0000934,B0018,T09,2026-06-18 17:00:00,103.49185552480873,696.6581240271787,Completed,1,2026-06-18,RTE000787
C0000935,B0018,T09,2026-06-19 09:00:00,15.775281185316297,47.83962718730202,Completed,0,2026-06-19,RTE000788
C0000936,B0018,T09,2026-06-25 17:00:00,105.22994826325265,748.2937544167213,Completed,1,2026-06-25,RTE000794
C0000937,B0018,T09,2026-06-26 09:00:00,10.657532437319363,17.516962692956714,Completed,0,2026-06-26,RTE000795
C0000938,B0018,T04,2026-07-02 18:00:00,103.74593505064465,732.340020949398,Completed,1,2026-07-02,RTE000345
C0000939,B0018,T09,2026-07-09 18:00:00,104.65164722012999,705.6786078770176,Completed,1,2026-07-09,RTE000802
C0000940,B0018,T04,2026-07-10 09:00:00,16.319986491952587,69.9572660448642,Completed,0,2026-07-10,RTE000349
C0000941,B0018,T04,2026-07-16 17:00:00,104.32233615512811,710.2126709501686,Completed,1,2026-07-16,RTE000352
C0000942,B0018,T04,2026-07-23 10:00:00,103.31948411703485,684.1745782636573,Completed,1,2026-07-23,RTE000355
C0000943,B0018,T09,2026-07-24 09:00:00,22.663663830256283,144.4331456457673,Completed,0,2026-07-24,RTE000810
C0000944,B0018,T09,2026-07-31 09:00:00,103.34396781212575,690.4515412616364,Completed,1,2026-07-31,RTE000814
C0000945,B0019,T04,2025-08-03 07:00:00,65.14235034435727,403.4140864559044,Completed,0,2025-08-03,RTE000177
C0000946,B0019,T09,2025-08-10 07:00:00,81.29354209646532,475.01017427833665,Completed,0,2025-08-10,RTE000624
C0000947,B0019,T04,2025-08-17 07:00:00,87.37832446967708,537.7993112942011,Completed,0,2025-08-17,RTE000184
C0000948,B0019,T09,2025-08-26 03:00:00,103.37344764238556,639.5727653769594,Completed,1,2025-08-26,RTE000632
C0000949,B0019,T04,2025-08-31 07:00:00,62.541966757600676,369.44899433169877,Completed,0,2025-08-31,RTE000189
C0000950,B0019,T09,2025-09-07 07:00:00,84.17643947627182,506.94830784002505,Completed,0,2025-09-07,RTE000639
C0000951,B0019,T09,2025-09-14 07:00:00,82.96336060543814,475.9000067935411,Completed,0,2025-09-14,RTE000644
C0000952,B0019,T09,2025-09-22 19:00:00,103.51202298149671,634.4848837628489,Completed,1,2025-09-22,RTE000647
C0000953,B0019,T09,2025-09-28 07:00:00,66.1979928450607,369.081898633589,Completed,0,2025-09-28,RTE000650
C0000954,B0019,T09,2025-10-05 07:00:00,89.25348894258279,517.4664963923185,Completed,0,2025-10-05,RTE000654
C0000955,B0019,T04,2025-10-12 07:00:00,87.85804009758813,543.3537698751516,Completed,0,2025-10-12,RTE000210
C0000956,B0019,T04,2025-10-19 07:00:00,83.43053085479492,471.56107229110665,Completed,0,2025-10-19,RTE000214
C0000957,B0019,T09,2025-10-26 07:00:00,89.16186608752878,526.9435000746611,Completed,0,2025-10-26,RTE000662
C0000958,B0019,T04,2025-11-02 07:00:00,87.58119522154017,508.01109886272565,Completed,0,2025-11-02,RTE000221
C0000959,B0019,T09,2025-11-09 07:00:00,90.62101070868358,520.987469689959,Completed,0,2025-11-09,RTE000671
C0000960,B0019,T04,2025-11-16 07:00:00,90.32114112368626,523.5724810065449,Completed,0,2025-11-16,RTE000229
C0000961,B0019,T04,2025-11-23 07:00:00,91.74858751677213,534.8452080824285,Completed,0,2025-11-23,RTE000235
C0000962,B0019,T09,2025-11-30 07:00:00,90.36032129800692,543.3904413886198,Completed,0,2025-11-30,RTE000681
C0000963,B0019,T09,2025-12-07 07:00:00,89.70535430129131,549.9219929543177,Completed,0,2025-12-07,RTE000685
C0000964,B0019,T09,2025-12-14 07:00:00,88.5721805178202,546.4762682035075,Completed,0,2025-12-14,RTE000689
C0000965,B0019,T04,2025-12-21 07:00:00,88.49241458499677,503.9098970609142,Completed,0,2025-12-21,RTE000251
C0000966,B0019,T04,2025-12-28 07:00:00,95.57831416172193,561.7395305786422,Completed,0,2025-12-28,RTE000256
C0000967,B0019,T04,2026-01-04 07:00:00,89.61035247215733,510.9022780289002,Completed,0,2026-01-04,RTE000262
C0000968,B0019,T04,2026-01-11 07:00:00,86.27110925672396,504.04170875843465,Completed,0,2026-01-11,RTE000267
C0000969,B0019,T09,2026-01-18 07:00:00,84.54058116060402,495.2983895655961,Completed,0,2026-01-18,RTE000702
C0000970,B0019,T09,2026-01-25 07:00:00,83.43194297769409,473.5180986321453,Completed,0,2026-01-25,RTE000706
C0000971,B0019,T04,2026-02-01 07:00:00,87.24198367356641,469.98075799443706,Completed,0,2026-02-01,RTE000275
C0000972,B0019,T04,2026-02-08 07:00:00,91.82345686449973,557.1385254842314,Completed,0,2026-02-08,RTE000278
C0000973,B0019,T04,2026-02-17 05:00:00,103.26855640445282,610.2566393468018,Completed,1,2026-02-17,RTE000282
C0000974,B0019,T04,2026-02-22 07:00:00,64.88141811127012,368.2332133212956,Completed,0,2026-02-22,RTE000285
C0000975,B0019,T09,2026-03-01 07:00:00,83.84097718636727,483.0108619002372,Completed,0,2026-03-01,RTE000728
C0000976,B0019,T09,2026-03-09 13:00:00,103.5428445786938,639.2573496714474,Completed,1,2026-03-09,RTE000732
C0000977,B0019,T09,2026-03-15 07:00:00,68.01645308310297,408.1363877186477,Completed,0,2026-03-15,RTE000736
C0000978,B0019,T09,2026-03-22 07:00:00,83.38387574856003,489.42794408123603,Completed,0,2026-03-22,RTE000741
C0000979,B0019,T04,2026-03-30 18:00:00,103.37859188543132,637.352229087827,Completed,1,2026-03-30,RTE000302
C0000980,B0019,T09,2026-04-05 07:00:00,67.66916676336034,388.7685113923839,Completed,0,2026-04-05,RTE000749
C0000981,B0019,T04,2026-04-12 07:00:00,88.71043151938105,550.175303950492,Completed,0,2026-04-12,RTE000309
C0000982,B0019,T09,2026-04-19 07:00:00,83.11337551111791,513.5046778907532,Completed,0,2026-04-19,RTE000753
C0000983,B0019,T09,2026-04-27 19:00:00,103.29797973169026,644.7090950725832,Completed,1,2026-04-27,RTE000758
C0000984,B0019,T09,2026-05-03 07:00:00,67.09362952448586,401.4565460784112,Completed,0,2026-05-03,RTE000762
C0000985,B0019,T04,2026-05-10 07:00:00,87.96977069133783,498.65337889839793,Completed,0,2026-05-10,RTE000321
C0000986,B0019,T09,2026-05-18 03:00:00,103.27819653156591,639.226580391904,Completed,1,2026-05-18,RTE000771
C0000987,B0019,T04,2026-05-24 07:00:00,76.78888248416312,431.09804029688604,Completed,0,2026-05-24,RTE000326
C0000988,B0019,T09,2026-06-01 05:00:00,103.29557091142509,606.1644427713095,Completed,1,2026-06-01,RTE000779
C0000989,B0019,T09,2026-06-09 07:00:00,103.43654583845647,640.844864374212,Completed,1,2026-06-09,RTE000782
C0000990,B0019,T04,2026-06-17 18:00:00,103.58225880889404,610.9594883162024,Completed,1,2026-06-17,RTE000337
C0000991,B0019,T09,2026-06-21 07:00:00,48.896703616203666,279.1122705477631,Completed,0,2026-06-21,RTE000790
C0000992,B0019,T04,2026-06-28 07:00:00,88.13940109895773,544.5983476675752,Completed,0,2026-06-28,RTE000342
C0000993,B0019,T09,2026-07-05 07:00:00,84.80204848269078,496.8316011420198,Completed,0,2026-07-05,RTE000799
C0000994,B0019,T09,2026-07-12 07:00:00,87.46382941073671,513.9859609864958,Completed,0,2026-07-12,RTE000803
C0000995,B0019,T04,2026-07-19 07:00:00,89.05917172360755,518.3882348180514,Completed,0,2026-07-19,RTE000353
C0000996,B0019,T09,2026-07-26 07:00:00,88.58074230310447,453.61453120341946,Completed,0,2026-07-26,RTE000811
C0000997,B0020,T06,2025-08-01 10:00:00,55.83033085117519,257.82624784126375,Completed,0,2025-08-01,RTE000443
C0000998,B0020,T01,2025-08-08 10:00:00,55.48472398208483,224.62222939961813,Completed,0,2025-08-08,RTE000001
C0000999,B0020,T01,2025-08-15 10:00:00,61.870555843437856,273.51489064197835,Completed,0,2025-08-15,RTE000002
C0001000,B0020,T06,2025-08-28 04:00:00,103.45536292144526,465.5978938119097,Completed,1,2025-08-28,RTE000447
C0001001,B0020,T01,2025-08-29 10:00:00,16.376303168464066,39.9941223697083,Completed,0,2025-08-29,RTE000003
C0001002,B0020,T01,2025-09-05 10:00:00,63.07050977795933,268.6110403818157,Completed,0,2025-09-05,RTE000004
C0001003,B0020,T01,2025-09-12 10:00:00,60.23504521520924,272.3357839354808,Completed,0,2025-09-12,RTE000005
C0001004,B0020,T01,2025-09-25 10:00:00,103.0254736402688,462.4354347054979,Completed,1,2025-09-25,RTE000008
C0001005,B0020,T06,2025-09-26 10:00:00,14.525402239129395,29.061155496604375,Completed,0,2025-09-26,RTE000450
C0001006,B0020,T01,2025-10-03 10:00:00,63.278879911364264,264.79042105830706,Completed,0,2025-10-03,RTE000009
C0001007,B0020,T01,2025-10-10 10:00:00,62.334260338837346,284.5265306305781,Completed,0,2025-10-10,RTE000011
C0001008,B0020,T01,2025-10-17 10:00:00,58.438509174827466,260.8334766683354,Completed,0,2025-10-17,RTE000012
C0001009,B0020,T01,2025-10-24 10:00:00,59.18401885535391,261.11255027376995,Completed,0,2025-10-24,RTE000014
C0001010,B0020,T01,2025-10-31 10:00:00,58.814985479533874,255.24482260937538,Completed,0,2025-10-31,RTE000015
C0001011,B0020,T01,2025-11-07 10:00:00,62.03641189442622,251.27139475416553,Completed,0,2025-11-07,RTE000016
C0001012,B0020,T01,2025-11-19 07:00:00,103.28682496605983,469.7376035588041,Completed,1,2025-11-19,RTE000017
C0001013,B0020,T06,2025-11-21 10:00:00,22.885889903443733,44.87370539562808,Completed,0,2025-11-21,RTE000457
C0001014,B0020,T01,2025-11-28 10:00:00,69.81806520093276,252.13156349650376,Completed,0,2025-11-28,RTE000019
C0001015,B0020,T01,2025-12-08 19:00:00,103.2533954127516,478.6115907317214,Completed,1,2025-12-08,RTE000020
C0001016,B0020,T06,2025-12-12 10:00:00,33.8571789918351,91.10445797574887,Completed,0,2025-12-12,RTE000459
C0001017,B0020,T01,2025-12-19 10:00:00,73.68917049844404,324.5912277710431,Completed,0,2025-12-19,RTE000023
C0001018,B0020,T01,2025-12-26 10:00:00,65.32957261559615,274.78076048802177,Completed,0,2025-12-26,RTE000024
C0001019,B0020,T06,2026-01-02 10:00:00,65.42140729814145,285.5722714854133,Completed,0,2026-01-02,RTE000461
C0001020,B0020,T01,2026-01-09 10:00:00,58.189894467696156,264.1164875232141,Completed,0,2026-01-09,RTE000026
C0001021,B0020,T01,2026-01-16 10:00:00,54.44326492625628,215.04441950982334,Completed,0,2026-01-16,RTE000028
C0001022,B0020,T01,2026-01-29 03:00:00,103.44730209582637,463.926451331822,Completed,1,2026-01-29,RTE000030
C0001023,B0020,T01,2026-01-30 10:00:00,16.890246163738627,44.035602846920156,Completed,0,2026-01-30,RTE000031
C0001024,B0020,T01,2026-02-06 10:00:00,60.442868967221926,243.5128862526217,Completed,0,2026-02-06,RTE000033
C0001025,B0020,T06,2026-02-13 10:00:00,62.22993957187175,276.28602654260294,Completed,0,2026-02-13,RTE000464
C0001026,B0020,T01,2026-02-26 14:00:00,103.5626944472735,461.88275662610044,Completed,1,2026-02-26,RTE000035
C0001027,B0020,T06,2026-03-06 10:00:00,67.44345428750337,243.55146073009627,Completed,0,2026-03-06,RTE000466
C0001028,B0020,T01,2026-03-17 18:00:00,103.2652120606697,464.9440526400849,Completed,1,2026-03-17,RTE000037
C0001029,B0020,T01,2026-03-20 10:00:00,26.869832675527018,101.19812489855879,Completed,0,2026-03-20,RTE000038
C0001030,B0020,T06,2026-03-27 10:00:00,59.94661906115495,261.47096776163403,Completed,0,2026-03-27,RTE000470
C0001031,B0020,T01,2026-04-09 01:00:00,103.94551027322683,468.9842278051328,Completed,1,2026-04-09,RTE000040
C0001032,B0020,T01,2026-04-10 10:00:00,16.999718397975183,62.4874523549812,Completed,0,2026-04-10,RTE000041
C0001033,B0020,T06,2026-04-17 10:00:00,61.346417563605925,270.9339615414821,Completed,0,2026-04-17,RTE000473
C0001034,B0020,T01,2026-04-24 10:00:00,60.41277345003261,267.939697423321,Completed,0,2026-04-24,RTE000042
C0001035,B0020,T01,2026-05-01 10:00:00,60.150038101792546,245.75924511096161,Completed,0,2026-05-01,RTE000043
C0001036,B0020,T06,2026-05-08 10:00:00,66.24603666752039,275.71528339226353,Completed,0,2026-05-08,RTE000477
C0001037,B0020,T06,2026-05-15 10:00:00,64.72024273080518,299.9926682045815,Completed,0,2026-05-15,RTE000478
C0001038,B0020,T06,2026-05-28 00:00:00,103.41446588416612,467.00901328472577,Completed,1,2026-05-28,RTE000479
C0001039,B0020,T01,2026-05-29 10:00:00,17.377275139151966,63.94470236806647,Completed,0,2026-05-29,RTE000046
C0001040,B0020,T06,2026-06-05 10:00:00,59.756571757102336,268.7688838300803,Completed,0,2026-06-05,RTE000481
C0001041,B0020,T01,2026-06-12 10:00:00,59.73850355314756,266.5195664776802,Completed,0,2026-06-12,RTE000049
C0001042,B0020,T01,2026-06-24 18:00:00,103.07065143242768,458.60343483355473,Completed,1,2026-06-24,RTE000051
C0001043,B0020,T06,2026-06-26 10:00:00,21.2677933026138,57.5422501607444,Completed,0,2026-06-26,RTE000482
C0001044,B0020,T06,2026-07-08 09:00:00,103.50913340088113,455.05039101219825,Completed,1,2026-07-08,RTE000484
C0001045,B0020,T01,2026-07-10 10:00:00,25.603730472942832,103.61818086563002,Completed,0,2026-07-10,RTE000054
C0001046,B0020,T01,2026-07-17 10:00:00,59.90956524801927,254.9529426388368,Completed,0,2026-07-17,RTE000055
C0001047,B0020,T06,2026-07-24 10:00:00,60.66166083393756,252.15660139399563,Completed,0,2026-07-24,RTE000486
